"ID"	"Xcoord"	"ycoord"	"V1"	"V2"	"V3"	"v4"	"V5"
404	599895	226353	17.200296	22.89645	-3.927398	-7.995959	400.718475
405	688091	103827	18.193167	24.479782	-3.943382	-8.210506	400.849426
406	763746	211638	18.80513	25.709757	-3.915584	-7.811796	402.861694
407	752772	131698	19.285975	26.671717	-3.924492	-8.015	403.484589
408	756436	193545	19.783154	27.453648	-3.944639	-8.056203	403.752075
409	789045	221488	20.322981	28.196226	-3.911752	-8.259612	404.004028
410	664738	227020	20.689329	28.80768	-3.941968	-8.375096	404.012024
411	601333	289496	20.971685	29.609903	-3.89322	-8.251692	403.967346
412	768332	255104	21.230301	30.144936	-3.896518	-8.209136	403.626129
413	440710	296046	21.569155	30.801945	-3.914971	-7.967682	403.203522
414	699039	294344	21.717394	31.435423	-3.899624	-7.813005	404.658081
415	433149	194313	21.925112	32.001583	-3.908498	-7.771836	404.964935
416	690525	107648	22.567247	32.51889	-3.902462	-7.635759	404.249603
417	515866	110413	23.035429	33.178452	-3.924935	-7.100631	404.421967
418	495799	258896	23.124239	33.624496	-3.958235	-7.148154	404.371552
419	411077	241654	23.286121	34.246082	-3.908941	-6.96716	404.119904
420	787074	92366	23.813192	34.784924	-3.897887	-7.263314	404.642303
421	681769	165608	23.872307	35.276604	-3.931051	-7.112995	404.719482
422	566373	210313	24.250347	35.808559	-3.926741	-6.621696	404.135986
423	705914	156603	24.841803	36.344353	-3.911241	-5.814822	404.162659
424	424027	124956	25.05584	36.854885	-3.946056	-5.793361	404.895294
425	736354	201543	25.870993	37.413525	-3.918154	-5.879462	403.93634
426	497276	273570	26.094908	37.60107	-3.96607	-5.646604	403.472351
427	554365	132910	26.236231	38.161915	-3.934729	-5.954255	402.251923
428	732668	96709	26.525419	38.338123	-4.006745	-6.028928	402.90506
429	674936	155312	26.241766	39.003147	-3.908338	-5.771164	403.470734
430	770387	144906	26.343506	38.986946	-3.932822	-6.809826	403.768341
431	654073	88481	26.53937	39.142902	-3.920047	-7.245975	403.457001
432	620572	96823	26.144594	39.232529	-3.942105	-7.61951	403.030792
433	737894	184590	26.191675	39.591797	-3.933493	-7.263824	402.941193
434	640253	254509	26.665192	40.02261	-3.930727	-7.261577	402.873016
435	666939	144208	27.074923	40.438572	-3.935615	-6.259573	402.039734
436	730180	172305	27.221815	40.816978	-3.937097	-6.241398	401.488251
437	656198	92765	27.519733	41.219086	-3.92531	-5.935462	400.988159
438	409303	203371	27.705572	41.483891	-3.884771	-7.71774	401.198578
439	539966	259474	27.739758	41.676365	-3.863957	-7.822765	401.922821
440	407669	141517	27.424322	41.953884	-3.827268	-8.025425	402.68161
441	767947	95058	27.628923	42.240673	-3.832402	-8.154869	403.27533
442	561397	281558	27.767862	42.405945	-3.843194	-8.639007	404.158569
443	404703	100769	28.072685	42.659206	-3.840264	-8.83453	404.303314
444	632273	199718	28.036491	42.804672	-3.834711	-8.541952	404.319397
445	544383	98559	28.002895	43.028656	-3.859021	-7.776721	404.512299
446	682051	142875	27.676497	43.308594	-3.886509	-8.60506	404.652557
447	570447	187488	27.889137	43.485092	-3.891176	-8.593631	404.519348
448	730774	159266	28.004469	43.646069	-3.909401	-8.775783	404.230743
449	543009	126003	28.401321	43.765762	-3.905075	-8.930528	403.813049
450	697604	260849	28.223598	43.89098	-3.933307	-8.675209	403.854675
451	483675	267900	27.929693	43.895535	-3.89586	-9.04126	404.073486
452	688896	265398	27.670927	43.091644	-3.931902	-8.768595	403.999786
453	532741	144713	26.700144	42.115105	-3.921341	-8.776549	404.699585
454	549385	211620	26.022747	41.033707	-3.937803	-9.650441	404.895111
455	724511	195105	25.512598	40.215389	-3.967263	-9.468721	404.998779
456	521726	106265	25.218914	39.479355	-3.948441	-10.334785	405.530029
457	417706	85883	24.94986	38.878326	-3.958865	-9.613962	405.788513
458	450526	156750	24.435108	38.473953	-3.956627	-10.194083	404.082794
459	791208	237403	24.148317	37.996082	-3.971504	-10.299254	402.077667
460	699379	288535	24.176321	37.209393	-3.992437	-10.82021	402.884399
461	439461	118337	23.300838	36.225563	-3.987634	-11.094817	403.597351
462	589782	231504	22.719189	35.01857	-4.012241	-10.992861	403.738678
463	503122	135091	22.041191	33.946129	-4.045121	-11.533334	403.664978
464	789611	87059	21.211477	33.048931	-4.064572	-11.576649	404.697754
465	627871	227925	20.686331	32.381592	-4.011821	-11.009686	404.92157
466	509434	171704	20.477978	31.646114	-4.065598	-10.709085	404.910614
467	455293	147623	20.065559	30.894043	-4.077024	-11.506694	404.860748
468	460013	223840	19.494255	30.248388	-4.037575	-11.661763	405.389252
469	495077	106621	19.002562	29.552757	-4.064521	-12.674021	405.726349
470	779037	263005	18.447704	28.894835	-4.067989	-13.054822	405.922424
471	466411	80395	17.89267	28.278923	-4.064317	-12.900067	406.18219
472	618151	185304	17.51462	27.685644	-4.113781	-12.089259	405.884674
473	463277	99230	17.196154	27.187426	-4.073379	-12.487918	406.063629
474	617485	156201	17.171556	26.64879	-4.120628	-11.597003	406.023712
475	709838	233067	16.998922	26.146938	-4.119646	-11.456812	406.028015
476	645045	106842	16.423414	25.502583	-4.120219	-11.558849	406.627167
477	727176	249680	17.298845	24.916613	-4.167213	-11.824309	406.543915
478	453379	234525	18.034742	24.552786	-4.13962	-11.791112	406.355927
479	532941	298483	17.81213	24.196795	-4.133216	-11.393959	406.325958
480	699012	94672	17.837448	23.871275	-4.071879	-11.488656	406.630737
481	493523	277976	17.170858	23.597536	-4.057078	-11.424254	406.651245
482	656152	242512	17.283192	23.268629	-4.053399	-11.22696	406.679108
483	771651	127054	17.29467	22.929266	-4.032311	-10.973448	406.791229
484	464648	230755	16.928564	22.658062	-4.008176	-10.699803	406.91806
485	453816	263242	14.967529	22.285753	-4.051457	-12.263337	407.181244
486	661461	260518	13.213073	21.898745	-4.038989	-12.282244	406.832977
487	403922	125514	14.451357	21.554384	-4.096478	-10.864359	406.364777
488	516964	133444	15.683088	21.293032	-4.174572	-10.746798	406.521759
489	755756	196917	15.610953	20.946323	-4.266584	-10.469584	406.391357
490	425510	97732	15.625278	20.631433	-4.412677	-10.716172	406.345215
491	588749	91526	15.007981	20.403271	-4.52103	-10.67312	405.944946
492	604795	129873	15.167038	20.093819	-4.690367	-10.519202	405.153839
493	762615	160819	14.822595	19.856104	-4.80115	-10.316696	405.839264
494	402087	102273	14.428092	19.521915	-5.044519	-10.506086	406.371277
495	723521	173262	14.180395	19.278152	-5.317282	-10.394548	406.084229
496	669284	90177	13.959478	19.068632	-5.596186	-10.164727	405.889771
497	414113	126589	13.545064	18.840218	-6.036269	-10.23911	405.840302
498	488118	147556	13.090707	18.578981	-6.683406	-10.550611	405.307495
499	706015	274492	12.210196	18.272999	-7.887476	-10.701222	404.900452
500	740322	211311	12.097304	17.955503	-8.93097	-10.89352	404.915833
501	698671	258976	11.597247	17.708117	-9.706145	-10.783572	404.881409
502	575493	179442	11.810382	17.460762	-10.291385	-10.626084	405.523041
503	693994	106048	11.470896	17.270927	-10.717314	-10.671477	406.619965
504	642000	266970	11.186792	16.998367	-11.030795	-10.564301	406.70929
505	470678	161155	10.74079	16.781006	-11.232104	-10.626715	407.133087
506	629351	152168	10.869442	16.618629	-11.354265	-10.352108	407.123138
507	593220	155792	10.712754	16.396961	-11.416606	-10.411944	406.531799
508	537716	217234	10.893723	16.225485	-11.426556	-10.424603	406.396698
509	410601	127250	10.519225	16.01852	-11.449463	-10.238071	406.046906
510	526856	199587	10.34593	15.831327	-11.434916	-9.83977	405.931732
511	682634	236320	10.322544	15.665374	-11.324032	-9.788739	405.252411
512	587427	210737	10.211308	15.527293	-11.230502	-9.806152	405.316315
513	693885	153139	10.099956	15.49133	-11.181908	-9.908072	405.502625
514	710288	257941	10.081594	15.320097	-11.128066	-9.741761	405.068909
515	614169	192262	9.958615	15.161638	-11.029462	-9.655387	404.810852
516	663757	268064	9.500708	14.948545	-10.937938	-9.670241	405.428528
517	791176	164168	9.719607	14.614127	-10.797318	-9.364292	404.940857
518	559827	120697	9.457673	14.163705	-10.663507	-9.595822	404.919159
519	569087	266833	8.958927	13.63757	-10.599905	-9.878844	405.016266
520	763673	269176	8.737069	13.276418	-10.58518	-9.888166	405.36673
521	718558	75001	8.29038	12.967012	-10.61336	-9.93553	405.442688
522	537284	121836	8.344323	12.69806	-10.59304	-9.47797	405.876099
523	603936	155303	8.218279	12.484244	-10.597605	-10.011889	405.820679
524	559078	110547	7.950549	12.154752	-10.656738	-10.150795	405.434723
525	418850	93142	7.787853	11.777474	-10.728351	-10.041765	405.04715
526	401655	103368	7.419326	11.346759	-10.805493	-10.154405	405.264343
527	576063	219132	7.507012	11.088742	-10.87148	-9.847435	405.088745
528	689861	168324	7.292144	10.923054	-10.845838	-9.827317	404.743896
529	604350	244866	7.091814	10.727829	-10.826785	-10.057844	404.931549
530	789554	86260	7.028809	10.349916	-10.851772	-9.926877	403.875305
531	570875	273518	6.803751	10.111999	-10.850461	-9.946856	403.951996
532	727209	222424	6.682543	9.909407	-10.869248	-10.046943	403.442261
533	474221	218974	6.759092	9.798054	-10.883048	-10.104593	403.396942
534	524036	88921	6.564368	9.741393	-10.937619	-10.298828	403.305054
535	578602	217270	6.557555	9.80513	-10.941247	-10.170603	404.136993
536	426280	270578	6.448679	9.669291	-10.946612	-10.164216	403.972443
537	724128	197597	6.387224	9.70001	-10.95161	-10.15662	404.348114
538	759679	262844	6.235817	9.571096	-10.923278	-10.21368	404.54071
539	490928	141227	6.222174	9.619164	-10.913995	-10.269837	404.97702
540	483843	291014	6.151691	9.640352	-10.83835	-10.350234	405.341125
541	653933	220494	5.982759	9.503014	-10.90859	-10.732304	405.239044
542	558272	220324	5.750511	9.38971	-10.923294	-11.048334	404.875122
543	459466	249625	5.455345	9.22202	-11.03619	-11.563482	405.020538
544	598881	238528	5.171659	9.106553	-11.202841	-11.531204	405.240906
545	680156	154347	5.114106	8.852674	-11.383974	-11.877088	405.695862
546	543835	189773	5.001141	8.743357	-11.55471	-12.028417	406.637268
547	507912	250959	4.900936	8.669247	-11.719011	-12.057509	405.33548
548	490763	122388	4.696539	8.553098	-11.923902	-12.348621	405.290192
549	507049	149931	4.302633	8.427364	-12.154667	-12.767123	405.650909
550	676323	162888	4.083348	8.37144	-12.340497	-13.31426	405.912292
551	767489	230401	3.86834	8.318042	-12.487441	-13.341599	406.168457
552	690512	169329	3.796648	8.132483	-12.666492	-13.271252	405.916931
553	617495	116273	3.793137	7.984324	-12.844238	-13.217791	406.505981
554	526958	207464	3.644049	7.85619	-12.968727	-13.220221	404.707214
555	717327	171463	3.477295	7.729242	-13.086443	-13.44596	404.179718
556	694834	119207	3.473633	7.577818	-13.24204	-13.734909	405.122375
557	477759	146015	3.29898	7.388554	-13.40726	-13.753737	405.085846
558	766950	274224	3.259272	7.347838	-13.543849	-13.589004	405.285797
559	576512	106778	3.040533	7.272041	-13.695392	-13.504996	405.516571
560	657539	230846	3.008886	7.170506	-13.813397	-14.088805	406.316711
561	484106	288945	2.835591	7.058736	-13.945829	-14.045115	406.134888
562	732890	222437	2.625556	6.909752	-14.067737	-13.851782	406.494385
563	439163	116043	2.714554	6.857609	-14.21737	-14.091445	405.027252
564	579275	202650	2.586108	6.75134	-14.41664	-13.90713	404.982391
565	459063	177479	2.503412	6.669462	-14.590088	-14.391312	405.405243
566	486909	268583	2.333462	6.527259	-14.790696	-14.217302	405.800751
567	755888	266994	2.349433	6.408379	-14.911757	-14.607649	406.14209
568	695073	81988	2.331804	6.285264	-15.089106	-14.880502	406.088898
569	780499	259940	1.578738	6.147211	-15.287336	-15.861505	406.412201
570	663702	108612	1.220922	6.028371	-15.44314	-14.59503	406.735809
571	796982	223655	1.50025	5.94508	-15.505342	-14.717938	406.651215
572	699739	105650	1.522069	5.85024	-15.581736	-14.822317	406.834717
573	777351	177443	1.497967	5.758142	-15.722327	-14.962687	407.039062
574	667457	233046	0.545444	5.700044	-15.785156	-15.880758	406.914703
575	402250	159679	0.004559	5.66819	-15.64561	-15.536002	407.086304
576	403095	225180	-0.190742	5.562227	-15.627743	-15.601818	407.453247
577	707172	199069	-0.381035	5.52392	-15.736499	-16.477573	407.049927
578	733525	178672	-0.657344	5.502761	-15.827553	-17.077215	406.443298
579	642979	153478	-1.033129	5.371832	-16.109045	-17.975733	406.200806
580	743004	105584	-1.373535	5.256705	-16.387638	-19.343676	406.284393
581	423247	201323	-1.575649	5.261764	-16.63806	-18.785622	405.885803
582	536975	105435	-1.999848	5.207671	-16.792732	-18.660627	405.787567
583	563762	243287	-2.262048	5.198793	-17.016705	-17.654268	405.830627
584	471015	222904	-1.44785	5.080226	-17.298754	-17.493681	405.70694
585	434967	124388	-1.289545	4.9411	-17.514376	-17.036871	405.436676
586	764608	100230	-0.577334	4.943864	-17.559233	-16.527647	405.469055
587	634890	257034	-0.866376	4.958644	-17.573395	-16.377674	405.2995
588	564651	246401	-1.016096	4.896916	-17.648308	-16.508369	405.540344
589	437154	249251	-1.219164	4.719584	-17.659447	-16.260096	405.309875
590	511072	78896	-1.254917	4.698106	-17.598213	-16.521111	405.687592
591	727021	156193	-1.237153	4.656823	-17.490942	-16.815817	405.427399
592	638328	118410	-1.323782	4.589656	-17.336176	-17.837936	404.839478
593	647126	293461	-1.576399	4.554602	-17.235254	-16.277401	404.335846
594	691632	231920	-1.673658	4.455793	-17.219397	-16.622252	405.036926
595	645507	101491	-1.92009	4.296521	-17.274128	-16.646788	404.741302
596	452140	80267	-2.005138	4.231536	-17.323572	-16.07469	404.880127
597	762912	192678	-2.410474	4.115183	-17.340944	-15.968012	405.281342
598	611683	162527	-2.888678	4.115814	-17.184803	-15.068325	405.864746
599	594593	159276	-2.392342	4.071592	-16.817989	-14.650727	405.900848
600	683358	150650	-2.266851	4.061137	-16.425673	-15.088833	405.876129
601	511011	124369	-2.853164	4.018708	-16.220818	-16.177996	405.366364
602	761901	181899	-3.353476	3.985511	-16.263638	-16.175152	405.631775
603	799040	227251	-3.227202	3.924249	-16.299149	-16.040663	405.238556
604	454023	278435	-3.476914	3.837885	-16.354595	-16.361902	405.397797
605	554368	229729	-3.782624	3.760521	-16.431925	-16.57461	405.036743
606	492764	126186	-3.297812	3.662274	-16.544104	-15.848321	405.180359
607	684806	155894	-3.213564	3.647562	-16.51475	-15.538507	404.790314
608	529997	89938	-3.229475	3.623575	-16.428501	-15.011026	405.239868
609	492289	177243	-3.169757	3.607581	-16.250692	-14.437421	404.655121
610	799261	162240	-3.118266	3.570244	-16.110443	-14.255065	405.495697
611	614734	126362	-2.879007	3.53024	-15.883671	-14.229661	404.824524
612	697181	178317	-2.813953	3.538103	-15.645814	-13.700263	403.783752
613	568305	208865	-2.636179	3.52819	-15.362844	-13.052377	404.440826
614	417074	93818	-2.390682	3.658936	-15.07955	-12.849769	404.400879
615	553137	194570	-1.783456	3.537345	-14.823394	-12.309503	404.667938
616	538209	193312	-1.037762	3.533845	-14.581844	-12.08742	405.419067
617	666692	112563	-1.004412	3.456293	-14.311563	-11.870759	405.89566
618	758810	169915	-0.905075	3.483597	-14.038642	-11.508687	405.874817
619	794155	86931	-0.609261	3.371996	-13.797523	-11.281977	405.275604
620	401875	185168	-0.979879	3.500707	-13.525811	-11.221107	405.462585
621	768985	240169	-1.370674	3.475421	-13.299561	-11.399505	405.118011
622	550389	173653	-1.707979	3.438306	-13.193138	-11.859977	405.031219
623	490475	269168	-1.771342	3.524681	-13.080413	-12.063863	404.542755
624	551366	156733	-1.930765	3.385776	-13.062382	-12.72296	404.733063
625	494665	189564	-2.178194	3.405007	-13.074928	-12.909367	403.993561
626	494964	280021	-2.190884	3.3807	-13.154762	-12.855065	404.580933
627	764410	148124	-2.414664	3.326689	-13.306374	-12.874654	403.474609
628	419602	153586	-2.411924	3.262645	-13.428475	-13.10099	403.208435
629	755334	228305	-2.632057	3.254877	-13.507023	-12.418985	403.046204
630	621487	108196	-1.622899	3.333246	-13.600194	-11.452103	402.967712
631	615442	96723	-1.097429	3.257705	-13.639387	-12.004724	404.105255
632	595283	100895	-1.725754	3.332941	-13.741329	-12.439823	404.354828
633	685608	200107	-2.183713	3.360448	-13.747922	-12.540635	404.807587
634	546953	125484	-2.045967	3.333843	-13.815816	-12.286076	404.750763
635	503152	76507	-1.534021	3.397597	-13.877459	-11.968852	406.040253
636	564720	222064	-1.496144	3.398842	-13.967841	-12.534415	405.467957
637	477282	133522	-1.754054	3.445494	-13.982143	-11.620321	405.555969
638	581493	99932	-1.440816	3.407033	-13.996639	-11.708621	405.535828
639	651338	116001	-1.74564	3.40206	-14.093812	-12.091013	405.141632
640	657003	163865	-1.631987	3.430748	-14.085702	-10.534011	405.421112
641	533249	90230	-0.576337	3.422517	-14.05869	-10.199542	405.770721
642	463654	102902	-0.249745	3.374092	-14.056101	-9.305341	405.87088
643	588186	258960	0.702762	3.385708	-13.872434	-8.633233	406.090302
644	756591	210632	0.501633	3.278472	-13.559621	-8.552532	406.832611
645	698841	115082	0.839026	3.466479	-13.208246	-7.794082	406.758179
646	571300	175948	1.847673	3.457928	-12.291867	-7.244254	406.69754
647	403519	229405	2.306101	3.416248	-11.07465	-7.056192	406.492584
648	456307	202942	2.388167	3.55793	-9.953925	-6.711136	406.966675
649	525406	126481	2.650795	3.553088	-8.978751	-6.342134	406.943298
650	566940	210875	2.857053	3.83504	-8.142407	-6.27388	405.829529
651	514830	117001	2.968159	3.739076	-7.608592	-6.289977	403.958954
652	596384	237204	3.056782	3.819762	-7.125449	-6.145332	404.194366
