ID	V1	V2	V3	V4	V5
489	15.610953	20.946323	-4.266584	-10.469584	406.391357
490	15.625278	20.631433	-4.412677	-10.716172	406.345215
491	15.007981	20.403271	-4.52103	-10.67312	405.944946
492	15.167038	20.093819	-4.690367	-10.519202	405.153839
493	14.822595	19.856104	-4.80115	-10.316696	405.839264
494	14.428092	19.521915	-5.044519	-10.506086	406.371277
495	14.180395	19.278152	-5.317282	-10.394548	406.084229
496	13.959478	19.068632	-5.596186	-10.164727	405.889771
497	13.545064	18.840218	-6.036269	-10.23911	405.840302
498	13.090707	18.578981	-6.683406	-10.550611	405.307495
499	12.210196	18.272999	-7.887476	-10.701222	404.900452
500	12.097304	17.955503	-8.93097	-10.89352	404.915833
501	11.597247	17.708117	-9.706145	-10.783572	404.881409
502	11.810382	17.460762	-10.291385	-10.626084	405.523041
503	11.470896	17.270927	-10.717314	-10.671477	406.619965
504	11.186792	16.998367	-11.030795	-10.564301	406.70929
505	10.74079	16.781006	-11.232104	-10.626715	407.133087
506	10.869442	16.618629	-11.354265	-10.352108	407.123138
507	10.712754	16.396961	-11.416606	-10.411944	406.531799
508	10.893723	16.225485	-11.426556	-10.424603	406.396698
509	10.519225	16.01852	-11.449463	-10.238071	406.046906
510	10.34593	15.831327	-11.434916	-9.83977	405.931732
511	10.322544	15.665374	-11.324032	-9.788739	405.252411
512	10.211308	15.527293	-11.230502	-9.806152	405.316315
513	10.099956	15.49133	-11.181908	-9.908072	405.502625
514	10.081594	15.320097	-11.128066	-9.741761	405.068909
515	9.958615	15.161638	-11.029462	-9.655387	404.810852
516	9.500708	14.948545	-10.937938	-9.670241	405.428528
517	9.719607	14.614127	-10.797318	-9.364292	404.940857
518	9.457673	14.163705	-10.663507	-9.595822	404.919159
519	8.958927	13.63757	-10.599905	-9.878844	405.016266
520	8.737069	13.276418	-10.58518	-9.888166	405.36673
521	8.29038	12.967012	-10.61336	-9.93553	405.442688
522	8.344323	12.69806	-10.59304	-9.47797	405.876099
523	8.218279	12.484244	-10.597605	-10.011889	405.820679
524	7.950549	12.154752	-10.656738	-10.150795	405.434723
525	7.787853	11.777474	-10.728351	-10.041765	405.04715
526	7.419326	11.346759	-10.805493	-10.154405	405.264343
527	7.507012	11.088742	-10.87148	-9.847435	405.088745
528	7.292144	10.923054	-10.845838	-9.827317	404.743896
529	7.091814	10.727829	-10.826785	-10.057844	404.931549
530	7.028809	10.349916	-10.851772	-9.926877	403.875305
531	6.803751	10.111999	-10.850461	-9.946856	403.951996
532	6.682543	9.909407	-10.869248	-10.046943	403.442261
533	6.759092	9.798054	-10.883048	-10.104593	403.396942
534	6.564368	9.741393	-10.937619	-10.298828	403.305054
535	6.557555	9.80513	-10.941247	-10.170603	404.136993
536	6.448679	9.669291	-10.946612	-10.164216	403.972443
537	6.387224	9.70001	-10.95161	-10.15662	404.348114
538	6.235817	9.571096	-10.923278	-10.21368	404.54071
539	6.222174	9.619164	-10.913995	-10.269837	404.97702
540	6.151691	9.640352	-10.83835	-10.350234	405.341125
541	5.982759	9.503014	-10.90859	-10.732304	405.239044
542	5.750511	9.38971	-10.923294	-11.048334	404.875122
543	5.455345	9.22202	-11.03619	-11.563482	405.020538
544	5.171659	9.106553	-11.202841	-11.531204	405.240906
545	5.114106	8.852674	-11.383974	-11.877088	405.695862
546	5.001141	8.743357	-11.55471	-12.028417	406.637268
547	4.900936	8.669247	-11.719011	-12.057509	405.33548
548	4.696539	8.553098	-11.923902	-12.348621	405.290192
549	4.302633	8.427364	-12.154667	-12.767123	405.650909
550	4.083348	8.37144	-12.340497	-13.31426	405.912292
551	3.86834	8.318042	-12.487441	-13.341599	406.168457
552	3.796648	8.132483	-12.666492	-13.271252	405.916931
553	3.793137	7.984324	-12.844238	-13.217791	406.505981
554	3.644049	7.85619	-12.968727	-13.220221	404.707214
555	3.477295	7.729242	-13.086443	-13.44596	404.179718
556	3.473633	7.577818	-13.24204	-13.734909	405.122375
557	3.29898	7.388554	-13.40726	-13.753737	405.085846
558	3.259272	7.347838	-13.543849	-13.589004	405.285797
559	3.040533	7.272041	-13.695392	-13.504996	405.516571
560	3.008886	7.170506	-13.813397	-14.088805	406.316711
561	2.835591	7.058736	-13.945829	-14.045115	406.134888
562	2.625556	6.909752	-14.067737	-13.851782	406.494385
563	2.714554	6.857609	-14.21737	-14.091445	405.027252
564	2.586108	6.75134	-14.41664	-13.90713	404.982391
565	2.503412	6.669462	-14.590088	-14.391312	405.405243
566	2.333462	6.527259	-14.790696	-14.217302	405.800751
567	2.349433	6.408379	-14.911757	-14.607649	406.14209
568	2.331804	6.285264	-15.089106	-14.880502	406.088898
569	1.578738	6.147211	-15.287336	-15.861505	406.412201
570	1.220922	6.028371	-15.44314	-14.59503	406.735809
571	1.50025	5.94508	-15.505342	-14.717938	406.651215
572	1.522069	5.85024	-15.581736	-14.822317	406.834717
573	1.497967	5.758142	-15.722327	-14.962687	407.039062
574	0.545444	5.700044	-15.785156	-15.880758	406.914703
575	0.004559	5.66819	-15.64561	-15.536002	407.086304
576	-0.190742	5.562227	-15.627743	-15.601818	407.453247
577	-0.381035	5.52392	-15.736499	-16.477573	407.049927
578	-0.657344	5.502761	-15.827553	-17.077215	406.443298
579	-1.033129	5.371832	-16.109045	-17.975733	406.200806
580	-1.373535	5.256705	-16.387638	-19.343676	406.284393
581	-1.575649	5.261764	-16.63806	-18.785622	405.885803
582	-1.999848	5.207671	-16.792732	-18.660627	405.787567
583	-2.262048	5.198793	-17.016705	-17.654268	405.830627
584	-1.44785	5.080226	-17.298754	-17.493681	405.70694
585	-1.289545	4.9411	-17.514376	-17.036871	405.436676
586	-0.577334	4.943864	-17.559233	-16.527647	405.469055
587	-0.866376	4.958644	-17.573395	-16.377674	405.2995
588	-1.016096	4.896916	-17.648308	-16.508369	405.540344
589	-1.219164	4.719584	-17.659447	-16.260096	405.309875
590	-1.254917	4.698106	-17.598213	-16.521111	405.687592
591	-1.237153	4.656823	-17.490942	-16.815817	405.427399
592	-1.323782	4.589656	-17.336176	-17.837936	404.839478
593	-1.576399	4.554602	-17.235254	-16.277401	404.335846
594	-1.673658	4.455793	-17.219397	-16.622252	405.036926
595	-1.92009	4.296521	-17.274128	-16.646788	404.741302
596	-2.005138	4.231536	-17.323572	-16.07469	404.880127
597	-2.410474	4.115183	-17.340944	-15.968012	405.281342
598	-2.888678	4.115814	-17.184803	-15.068325	405.864746
599	-2.392342	4.071592	-16.817989	-14.650727	405.900848
600	-2.266851	4.061137	-16.425673	-15.088833	405.876129
601	-2.853164	4.018708	-16.220818	-16.177996	405.366364
602	-3.353476	3.985511	-16.263638	-16.175152	405.631775
603	-3.227202	3.924249	-16.299149	-16.040663	405.238556
604	-3.476914	3.837885	-16.354595	-16.361902	405.397797
605	-3.782624	3.760521	-16.431925	-16.57461	405.036743
606	-3.297812	3.662274	-16.544104	-15.848321	405.180359
607	-3.213564	3.647562	-16.51475	-15.538507	404.790314
608	-3.229475	3.623575	-16.428501	-15.011026	405.239868
609	-3.169757	3.607581	-16.250692	-14.437421	404.655121
610	-3.118266	3.570244	-16.110443	-14.255065	405.495697
611	-2.879007	3.53024	-15.883671	-14.229661	404.824524
612	-2.813953	3.538103	-15.645814	-13.700263	403.783752
613	-2.636179	3.52819	-15.362844	-13.052377	404.440826
614	-2.390682	3.658936	-15.07955	-12.849769	404.400879
615	-1.783456	3.537345	-14.823394	-12.309503	404.667938
616	-1.037762	3.533845	-14.581844	-12.08742	405.419067
617	-1.004412	3.456293	-14.311563	-11.870759	405.89566
618	-0.905075	3.483597	-14.038642	-11.508687	405.874817
619	-0.609261	3.371996	-13.797523	-11.281977	405.275604
620	-0.979879	3.500707	-13.525811	-11.221107	405.462585
621	-1.370674	3.475421	-13.299561	-11.399505	405.118011
622	-1.707979	3.438306	-13.193138	-11.859977	405.031219
623	-1.771342	3.524681	-13.080413	-12.063863	404.542755
624	-1.930765	3.385776	-13.062382	-12.72296	404.733063
625	-2.178194	3.405007	-13.074928	-12.909367	403.993561
626	-2.190884	3.3807	-13.154762	-12.855065	404.580933
627	-2.414664	3.326689	-13.306374	-12.874654	403.474609
628	-2.411924	3.262645	-13.428475	-13.10099	403.208435
629	-2.632057	3.254877	-13.507023	-12.418985	403.046204
630	-1.622899	3.333246	-13.600194	-11.452103	402.967712
631	-1.097429	3.257705	-13.639387	-12.004724	404.105255
632	-1.725754	3.332941	-13.741329	-12.439823	404.354828
633	-2.183713	3.360448	-13.747922	-12.540635	404.807587
634	-2.045967	3.333843	-13.815816	-12.286076	404.750763
635	-1.534021	3.397597	-13.877459	-11.968852	406.040253
636	-1.496144	3.398842	-13.967841	-12.534415	405.467957
637	-1.754054	3.445494	-13.982143	-11.620321	405.555969
638	-1.440816	3.407033	-13.996639	-11.708621	405.535828
639	-1.74564	3.40206	-14.093812	-12.091013	405.141632
640	-1.631987	3.430748	-14.085702	-10.534011	405.421112
641	-0.576337	3.422517	-14.05869	-10.199542	405.770721
642	-0.249745	3.374092	-14.056101	-9.305341	405.87088
643	0.702762	3.385708	-13.872434	-8.633233	406.090302
644	0.501633	3.278472	-13.559621	-8.552532	406.832611
645	0.839026	3.466479	-13.208246	-7.794082	406.758179
646	1.847673	3.457928	-12.291867	-7.244254	406.69754
647	2.306101	3.416248	-11.07465	-7.056192	406.492584
648	2.388167	3.55793	-9.953925	-6.711136	406.966675
649	2.650795	3.553088	-8.978751	-6.342134	406.943298
650	2.857053	3.83504	-8.142407	-6.27388	405.829529
651	2.968159	3.739076	-7.608592	-6.289977	403.958954
652	3.056782	3.819762	-7.125449	-6.145332	404.194366
653	3.19836	3.965399	-6.716208	-5.82464	405.258087
654	3.422397	4.048005	-6.397643	-5.669803	405.633362
655	3.440878	4.094062	-6.13237	-5.701654	406.015137
656	3.464196	4.132574	-5.863451	-5.679699	406.494537
657	3.596646	4.208462	-5.661941	-5.711864	406.368988
658	3.738957	4.450888	-5.472747	-5.54989	405.387848
659	3.857371	4.464463	-5.360158	-5.321545	405.715057
660	4.012474	4.55467	-5.171568	-5.334371	406.004456
661	4.083479	4.662395	-4.993871	-5.057668	406.261688
662	4.187949	4.698276	-4.863525	-4.904916	406.489471
663	4.271887	4.891721	-4.646814	-4.727414	405.909851
664	4.308679	4.861334	-4.524414	-4.731689	406.093445
665	4.327569	4.967555	-4.365857	-4.931674	406.233612
666	4.39875	5.005365	-4.313	-5.14607	406.65274
667	4.386213	5.097139	-4.320358	-5.239292	406.394714
668	4.465741	5.217257	-4.332366	-5.003384	406.218964
669	4.593733	5.273555	-4.24835	-4.83656	406.355957
670	4.704323	5.35468	-4.146996	-4.565072	406.444946
671	13.57557	12.656892	-1.424328	-2.302774	404.9216
672	13.854373	12.62062	-1.435429	-1.964423	404.97818
673	14.016934	12.689785	-1.384147	-1.830788	405.187378
674	14.090876	12.785087	-1.378407	-2.02023	404.892548
675	14.135317	12.917163	-1.363435	-2.072163	404.698822
676	14.025704	12.938503	-1.351579	-1.832351	404.479889
677	13.773181	12.896812	-1.338311	-1.997729	403.891724
678	13.904728	12.879576	-1.333899	-2.002055	403.270264
679	13.82447	12.850656	-1.343199	-2.241165	402.820709
680	14.07254	12.787198	-1.372424	-1.922313	402.43396
681	14.16413	12.791656	-1.377368	-1.752657	403.218475
682	14.145973	12.874489	-1.354782	-1.970408	402.41156
683	14.157183	13.033648	-1.322078	-2.069336	402.292755
684	14.115688	13.08496	-1.345922	-1.613702	404.184143
685	14.194778	13.08131	-1.384624	-1.703977	399.970612
686	14.065498	13.239429	-1.313017	-1.429557	399.338287
687	14.750042	13.622692	-1.290192	-1.537785	399.777039
688	15.671397	14.518173	-1.275527	-1.680045	399.398071
689	15.810893	15.710425	-1.280694	-1.917952	400.034485
690	16.62549	17.399115	-1.305744	-1.094125	399.9599
691	17.912495	19.099222	-1.241273	-0.840588	400.101593
692	19.031958	20.536983	-1.17292	-0.447754	400.738281
693	19.80794	21.701361	-1.078596	-0.072788	400.395752
694	20.705614	22.767483	-1.028871	-0.033867	401.028748
695	21.529591	24.140606	-0.880854	-0.108455	401.458344
696	21.923056	24.97303	-0.811716	-0.208644	401.432739
697	22.273571	25.99547	-0.754327	0.071878	401.266418
698	22.676722	27.010445	-0.684258	-0.206821	400.961426
699	23.634476	27.94207	-0.608018	0.005769	401.598053
700	23.960934	28.885023	-0.597577	-0.063232	402.439911
701	24.788752	29.759186	-0.546825	0.164685	402.904144
702	26.362989	30.713268	-0.537382	0.376749	402.657532
703	26.404076	31.561245	-0.478907	-0.208661	402.161804
704	25.737419	32.380554	-0.487475	-1.079664	402.070679
705	26.257599	33.151741	-0.456661	-1.109712	401.736969
706	25.934444	33.933922	-0.46213	-1.745691	401.345886
707	26.334791	34.617104	-0.488735	-1.964634	401.3974
708	26.890787	35.353699	-0.494407	-1.709717	401.537109
709	27.382374	36.078648	-0.455533	-1.768521	401.779419
710	27.664005	36.671413	-0.45409	-1.871701	402.130096
711	27.974127	37.287094	-0.455334	-1.867239	402.244263
712	28.408489	37.815323	-0.468364	-1.735369	402.304993
713	28.774273	38.380497	-0.446946	-1.580987	401.577148
714	29.175594	39.024235	-0.422443	-1.375698	401.379547
715	29.378086	39.564251	-0.372332	-1.020644	401.620697
716	29.818256	40.145184	-0.217842	-0.579999	401.607971
717	29.983221	40.548271	-0.13472	-0.874534	401.440002
718	30.325333	41.016438	-0.056152	-0.582082	401.764648
719	30.609224	41.567482	0.000267	-0.684207	401.342194
720	30.840569	42.088509	0.025237	-1.087737	401.150391
721	30.616142	42.485039	0.043105	-1.583485	400.389771
722	31.132221	43.014427	0.038709	-1.308661	402.249786
723	31.808001	43.47422	0.034401	-1.281403	404.086761
724	32.09409	44.038116	0.024454	-0.91354	404.768768
725	32.38166	44.4571	0.04893	-0.718494	405.20871
726	32.800201	44.812054	0.081998	-0.814419	405.239777
727	32.885502	45.305317	0.120469	-0.794752	405.30304
728	33.076595	45.648056	0.150686	-0.361822	404.325165
729	33.323582	46.072117	0.206776	0.048675	404.122589
730	33.57621	46.35268	0.264278	-0.400946	403.78537
731	33.391338	46.539536	0.3466	-0.873683	403.6427
732	33.583595	46.7794	0.362662	-1.166941	404.307495
733	33.647911	47.136261	0.399829	-1.016113	404.559265
734	34.280407	46.412144	0.376717	-0.284213	404.705597
735	33.366631	44.973251	0.410645	-1.0705	405.047791
736	32.784153	44.107601	0.349734	-1.459126	404.226288
737	32.278255	43.197575	0.307884	-0.894157	403.682587
738	31.196619	41.727734	0.275677	-2.00229	404.347473
739	30.017902	40.331356	0.181669	-1.796875	404.595886
740	29.913303	39.483772	0.161825	-1.566418	405.242859
741	29.341011	38.660534	0.11369	-1.790999	405.651428
742	28.957474	38.00238	0.084793	-0.990403	406.138794
743	28.544275	37.356232	0.100353	-0.519344	405.5914
744	28.202917	36.843212	0.137945	-1.290942	403.597626
745	27.665934	35.921864	0.107814	-1.218194	402.226013
746	26.790895	34.77404	0.056714	-1.616887	402.751495
747	25.624527	34.042713	-0.014345	-1.836796	403.353119
748	25.486303	33.826885	-0.076007	-1.349025	403.122131
749	25.295399	33.696156	-0.113327	-1.480826	403.714935
750	24.965317	33.336353	-0.149437	-2.159884	403.940002
751	24.401983	32.892067	-0.20661	-2.27529	404.542114
752	24.191965	32.461384	-0.271376	-2.076439	404.414703
753	23.956383	31.931026	-0.346424	-1.937296	404.563263
754	23.787588	31.617928	-0.352846	-1.924146	405.182281
755	23.528494	31.297419	-0.381533	-2.542161	406.659882
756	23.224035	30.770058	-0.45983	-2.569461	406.52597
757	23.086018	30.3256	-0.549526	-2.491177	406.685272
758	22.863977	29.889368	-0.642612	-2.514103	406.639526
759	22.581322	29.542311	-0.689302	-2.678812	405.207489
760	22.412159	29.228367	-0.725495	-2.746741	405.615326
761	22.049204	28.897774	-0.787649	-3.45007	405.324982
762	21.756083	28.584265	-0.848491	-3.063726	404.881226
763	21.768902	28.285925	-0.896552	-3.354374	404.678284
764	21.751608	28.012844	-0.970022	-3.24397	404.602966
765	21.806746	27.614254	-1.032346	-3.041396	404.534882
766	21.383629	27.470991	-0.975694	-3.702926	404.443726
767	20.826866	27.166981	-1.004714	-3.748788	404.847198
768	21.04917	26.967751	-0.994004	-3.454278	404.861786
769	20.705648	26.538435	-1.067093	-3.651026	404.675232
770	20.704252	26.39575	-1.055017	-3.517215	404.111969
771	20.708664	26.068966	-1.145323	-3.270255	403.975616
772	20.544453	25.856657	-1.182526	-2.238168	403.760864
773	20.710033	25.551954	-1.307651	-3.24225	403.718018
774	20.474655	25.206612	-1.453114	-3.118675	403.33194
775	20.516693	25.035414	-1.566094	-3.124347	402.574799
776	20.761324	24.782707	-1.709607	-2.114174	403.883209
777	20.885427	24.520386	-1.879315	-3.109307	403.604614
778	20.39159	24.285366	-2.12483	-2.362543	403.433319
779	20.673353	24.116093	-2.35062	-2.416265	403.144409
780	20.604666	23.861753	-2.614965	-2.380893	402.888733
781	21.233692	23.677973	-2.78728	-2.394276	402.974304
782	19.802475	23.900732	-2.869703	-2.372916	403.863678
783	20.711037	24.401915	-2.919848	-2.315736	403.453888
784	21.165375	24.78566	-3.049165	-1.994124	401.518188
785	21.314196	25.103151	-3.074355	-1.410633	401.621368
786	21.65239	26.020605	-3.074491	-1.491676	403.387115
787	22.070026	27.663277	-3.019355	-1.336471	403.549591
788	22.858107	29.036396	-2.997154	-1.35392	403.445404
789	23.457832	30.13912	-2.982291	-1.467847	403.138885
790	24.198227	31.026613	-2.967898	-0.487305	403.839111
791	25.121508	31.9835	-2.885969	-0.475024	404.57782
792	25.745239	32.722511	-2.805176	-0.269733	403.344543
793	25.776499	33.557053	-2.728226	-0.115098	403.221252
794	26.405497	34.304974	-2.661746	-0.345573	403.221924
795	26.699745	35.132717	-2.621514	0.015511	403.437683
796	27.248451	35.826508	-2.568561	0.198798	403.494873
797	27.830029	36.525375	-2.498961	0.07	403.434692
798	28.14245	37.187725	-2.440214	0.055488	403.112549
799	28.135946	37.605476	-2.375335	-0.050015	402.846619
800	28.298437	37.882488	-2.339457	0.266231	402.645325
801	28.751047	38.166721	-2.356309	-0.455793	402.384583
802	28.992746	38.390694	-2.311001	-0.155092	402.550049
803	29.886866	39.342312	-2.29671	0.054262	402.972168
804	30.188711	40.286083	-2.256649	0.435036	403.229187
805	30.117899	40.818214	-2.217773	0.182432	403.527374
806	30.439491	41.3358	-2.172914	0.366648	404.166229
807	30.542578	41.822674	-2.12936	0.691366	403.95575
808	31.299427	42.431061	-2.080867	1.020633	403.933472
809	31.8932	43.134411	-2.029129	0.874293	403.194763
810	32.434155	43.656883	-1.974104	1.281869	403.320862
811	32.432438	43.975254	-1.909464	1.125318	403.882904
812	32.632629	44.321758	-1.853306	1.072277	403.654663
813	33.128311	44.787186	-1.792969	1.354341	403.547058
814	33.541344	45.248684	-1.732984	1.31028	403.601929
815	33.89727	45.909225	-1.676025	1.178035	402.700317
816	34.236862	46.316132	-1.597111	1.105543	401.727295
817	34.433445	46.59219	-1.520171	0.052785	400.548615
818	34.323223	46.78981	-1.444785	0.503969	400.123627
819	34.009148	46.830193	-1.418128	0.424441	381.566803
820	32.723923	47.270878	-1.423561	-1.012809	84.988548
821	33.052483	47.250877	-1.461981	0.113786	402.53418
822	33.510033	46.724319	-1.485153	-0.07582	400.246948
823	33.467026	46.196655	-1.46519	0.061705	400.837891
824	33.485458	46.675968	-1.400635	-0.69676	401.594696
825	33.609016	47.243111	-1.436153	-0.569639	401.669617
826	33.759487	47.642391	-1.416578	0.140125	401.668976
827	34.054642	48.080368	-1.376567	-0.111061	401.436768
828	34.791595	48.030869	-1.417378	0.064294	402.02356
829	35.618103	48.135044	-1.501179	-0.063157	401.983154
830	35.412472	48.221149	-1.607161	-0.165482	401.557007
831	34.567444	48.366695	-1.656182	-1.775941	401.841248
832	34.627335	48.824089	-1.63472	-1.913279	403.207214
833	35.465565	48.769531	-1.593636	-1.737872	402.24115
